time	TRIlong	TRIlat	TRImed	BIClong	BICshort	BRA	r_shoulder_elev_reserve	r_elbow_flex_reserve
      0.81370077	      0.02000000	      0.26268636	      0.25906021	      0.54432518	      0.02000000	      0.02000000	      0.08963868	     -0.02035413
      0.81790261	      0.02000000	      0.26268636	      0.25906021	      0.54432518	      0.02000000	      0.02000000	      0.09002704	     -0.02056655
      0.82000000	      0.02000000	      0.26268636	      0.25906021	      0.54432518	      0.02000000	      0.02000000	      0.09022090	     -0.02067258
      0.82055290	      0.02000000	      0.26829272	      0.26436935	      0.53759981	      0.02000000	      0.02000000	      0.09026780	     -0.02068893
      0.82110580	      0.02000000	      0.26829272	      0.26436935	      0.53759981	      0.02000000	      0.02000000	      0.09031470	     -0.02070528
      0.82387029	      0.02000000	      0.26829272	      0.26436935	      0.53759981	      0.02000000	      0.02000000	      0.09054921	     -0.02078703
      0.82816191	      0.02000000	      0.26829272	      0.26436935	      0.53759981	      0.02000000	      0.02000000	      0.09091326	     -0.02091394
      0.83000000	      0.02000000	      0.26829272	      0.26436935	      0.53759981	      0.02000000	      0.02000000	      0.09106918	     -0.02096830
      0.83060133	      0.02000000	      0.27337490	      0.26935960	      0.53269025	      0.02000000	      0.02000000	      0.09111082	     -0.02100222
      0.83120265	      0.02000000	      0.27337490	      0.26935960	      0.53269025	      0.02000000	      0.02000000	      0.09115246	     -0.02103614
      0.83420928	      0.02000000	      0.27337490	      0.26935960	      0.53269025	      0.02000000	      0.02000000	      0.09136065	     -0.02120574
      0.83721590	      0.02000000	      0.27337490	      0.26935960	      0.53269025	      0.02000000	      0.02000000	      0.09156884	     -0.02137534
      0.84000000	      0.02000000	      0.27337490	      0.26935960	      0.53269025	      0.02000000	      0.02000000	      0.09176163	     -0.02153238
      0.84058346	      0.02000000	      0.27831091	      0.27370871	      0.52444038	      0.02000000	      0.02000000	      0.09178976	     -0.02155870
      0.84116692	      0.02000000	      0.27831091	      0.27370871	      0.52444038	      0.02000000	      0.02000000	      0.09181790	     -0.02158503
      0.84408422	      0.02000000	      0.27831091	      0.27370871	      0.52444038	      0.02000000	      0.02000000	      0.09195858	     -0.02171664
      0.84865580	      0.02000000	      0.27831091	      0.27370871	      0.52444038	      0.02000000	      0.02000000	      0.09217903	     -0.02192289
      0.85000000	      0.02000000	      0.27831091	      0.27370871	      0.52444038	      0.02000000	      0.02000000	      0.09224386	     -0.02198353
      0.85059390	      0.02000000	      0.28314655	      0.27901859	      0.51582022	      0.02000000	      0.02000000	      0.09226449	     -0.02201138
      0.85118779	      0.02000000	      0.28314655	      0.27901859	      0.51582022	      0.02000000	      0.02000000	      0.09228513	     -0.02203923
      0.85415728	      0.02000000	      0.28314655	      0.27901859	      0.51582022	      0.02000000	      0.02000000	      0.09238831	     -0.02217849
      0.85867799	      0.02000000	      0.28314655	      0.27901859	      0.51582022	      0.02000000	      0.02000000	      0.09254539	     -0.02239049
      0.86000000	      0.02000000	      0.28314655	      0.27901859	      0.51582022	      0.02000000	      0.02000000	      0.09259133	     -0.02245249
      0.86067382	      0.02000000	      0.28800957	      0.28239403	      0.50609727	      0.02000000	      0.02000000	      0.09261330	     -0.02248480
      0.86134765	      0.02000000	      0.28800957	      0.28239403	      0.50609727	      0.02000000	      0.02000000	      0.09263527	     -0.02251711
      0.86471676	      0.02000000	      0.28800957	      0.28239403	      0.50609727	      0.02000000	      0.02000000	      0.09274512	     -0.02267867
      0.86945572	      0.02000000	      0.28800957	      0.28239403	      0.50609727	      0.02000000	      0.02000000	      0.09289963	     -0.02290592
      0.87000000	      0.02000000	      0.28800957	      0.28239403	      0.50609727	      0.02000000	      0.02000000	      0.09291738	     -0.02293202
      0.87047152	      0.02000000	      0.29317600	      0.28921829	      0.49616017	      0.02000000	      0.02000000	      0.09292899	     -0.02294796
      0.87094304	      0.02000000	      0.29317600	      0.28921829	      0.49616017	      0.02000000	      0.02000000	      0.09294060	     -0.02296390
      0.87330064	      0.02000000	      0.29317600	      0.28921829	      0.49616017	      0.02000000	      0.02000000	      0.09299864	     -0.02304359
      0.87808075	      0.02000000	      0.29317600	      0.28921829	      0.49616017	      0.02000000	      0.02000000	      0.09311632	     -0.02320519
      0.88000000	      0.02000000	      0.29317600	      0.28921829	      0.49616017	      0.02000000	      0.02000000	      0.09316357	     -0.02327006
      0.88063455	      0.02000000	      0.29874887	      0.29302455	      0.48696188	      0.02000000	      0.02000000	      0.09317610	     -0.02330912
      0.88126910	      0.02000000	      0.29874887	      0.29302455	      0.48696188	      0.02000000	      0.02000000	      0.09318863	     -0.02334818
      0.88444185	      0.02000000	      0.29874887	      0.29302455	      0.48696188	      0.02000000	      0.02000000	      0.09325128	     -0.02354347
      0.88936579	      0.02000000	      0.29874887	      0.29302455	      0.48696188	      0.02000000	      0.02000000	      0.09334851	     -0.02384654
      0.89000000	      0.02000000	      0.29874887	      0.29302455	      0.48696188	      0.02000000	      0.02000000	      0.09336103	     -0.02388558
      0.89043312	      0.02000000	      0.30499938	      0.30055938	      0.47693413	      0.02000000	      0.02000000	      0.09337342	     -0.02390614
      0.89086623	      0.02000000	      0.30499938	      0.30055938	      0.47693413	      0.02000000	      0.02000000	      0.09338581	     -0.02392670
      0.89303181	      0.02000000	      0.30499938	      0.30055938	      0.47693413	      0.02000000	      0.02000000	      0.09344774	     -0.02402951
      0.89754158	      0.02000000	      0.30499938	      0.30055938	      0.47693413	      0.02000000	      0.02000000	      0.09357672	     -0.02424361
      0.90000000	      0.02000000	      0.30499938	      0.30055938	      0.47693413	      0.02000000	      0.02000000	      0.09364704	     -0.02436033
      0.90045759	      0.02000000	      0.31202388	      0.30674765	      0.47017492	      0.02000000	      0.02000000	      0.09366301	     -0.02438724
      0.90091519	      0.02000000	      0.31202388	      0.30674765	      0.47017492	      0.02000000	      0.02000000	      0.09367899	     -0.02441415
      0.90320315	      0.02000000	      0.31202388	      0.30674765	      0.47017492	      0.02000000	      0.02000000	      0.09375887	     -0.02454870
      0.90791079	      0.02000000	      0.31202388	      0.30674765	      0.47017492	      0.02000000	      0.02000000	      0.09392323	     -0.02482556
      0.91000000	      0.02000000	      0.31202388	      0.30674765	      0.47017492	      0.02000000	      0.02000000	      0.09399617	     -0.02494843
      0.91040504	      0.02000000	      0.31962033	      0.31477431	      0.46357950	      0.02000000	      0.02000000	      0.09402249	     -0.02497297
      0.91081008	      0.02000000	      0.31962033	      0.31477431	      0.46357950	      0.02000000	      0.02000000	      0.09404882	     -0.02499751
      0.91283527	      0.02000000	      0.31962033	      0.31477431	      0.46357950	      0.02000000	      0.02000000	      0.09418043	     -0.02512020
      0.91740403	      0.02000000	      0.31962033	      0.31477431	      0.46357950	      0.02000000	      0.02000000	      0.09447735	     -0.02539699
      0.92000000	      0.02000000	      0.31962033	      0.31477431	      0.46357950	      0.02000000	      0.02000000	      0.09464606	     -0.02555427
      0.92034817	      0.02000000	      0.33034517	      0.32296457	      0.46078800	      0.02000000	      0.02000000	      0.09467655	     -0.02557797
      0.92069634	      0.02000000	      0.33034517	      0.32296457	      0.46078800	      0.02000000	      0.02000000	      0.09470703	     -0.02560167
      0.92243719	      0.02000000	      0.33034517	      0.32296457	      0.46078800	      0.02000000	      0.02000000	      0.09485946	     -0.02572017
      0.92683826	      0.02000000	      0.33034517	      0.32296457	      0.46078800	      0.02000000	      0.02000000	      0.09524481	     -0.02601976
      0.93000000	      0.02000000	      0.33034517	      0.32296457	      0.46078800	      0.02000000	      0.02000000	      0.09552165	     -0.02623498
      0.93030779	      0.02000000	      0.33958651	      0.33567960	      0.46072276	      0.02000000	      0.02000000	      0.09555493	     -0.02625933
      0.93061558	      0.02000000	      0.33958651	      0.33567960	      0.46072276	      0.02000000	      0.02000000	      0.09558822	     -0.02628369
      0.93215451	      0.02000000	      0.33958651	      0.33567960	      0.46072276	      0.02000000	      0.02000000	      0.09575466	     -0.02640546
      0.93641600	      0.02000000	      0.33958651	      0.33567960	      0.46072276	      0.02000000	      0.02000000	      0.09621553	     -0.02674267
      0.94000000	      0.02000000	      0.33958651	      0.33567960	      0.46072276	      0.02000000	      0.02000000	      0.09660314	     -0.02702627
      0.94037833	      0.02000000	      0.35008880	      0.34246570	      0.46263114	      0.02000000	      0.02000000	      0.09665583	     -0.02705704
      0.94075666	      0.02000000	      0.35008880	      0.34246570	      0.46263114	      0.02000000	      0.02000000	      0.09670851	     -0.02708780
      0.94264830	      0.02000000	      0.35008880	      0.34246570	      0.46263114	      0.02000000	      0.02000000	      0.09697192	     -0.02724161
      0.94745935	      0.02000000	      0.35008880	      0.34246570	      0.46263114	      0.02000000	      0.02000000	      0.09764184	     -0.02763280
      0.95000000	      0.02000000	      0.35008880	      0.34246570	      0.46263114	      0.02000000	      0.02000000	      0.09799562	     -0.02783938
      0.95027797	      0.02000000	      0.36176826	      0.35667507	      0.46873215	      0.02000000	      0.02000000	      0.09804164	     -0.02786296
      0.95055595	      0.02000000	      0.36176826	      0.35667507	      0.46873215	      0.02000000	      0.02000000	      0.09808766	     -0.02788654
      0.95194581	      0.02000000	      0.36176826	      0.35667507	      0.46873215	      0.02000000	      0.02000000	      0.09831774	     -0.02800446
      0.95646900	      0.02000000	      0.36176826	      0.35667507	      0.46873215	      0.02000000	      0.02000000	      0.09906651	     -0.02838821
      0.96000000	      0.02000000	      0.36176826	      0.35667507	      0.46873215	      0.02000000	      0.02000000	      0.09965104	     -0.02868778
      0.96032450	      0.02000000	      0.37298076	      0.36704439	      0.47328609	      0.02000000	      0.02000000	      0.09971072	     -0.02871553
      0.96064901	      0.02000000	      0.37298076	      0.36704439	      0.47328609	      0.02000000	      0.02000000	      0.09977040	     -0.02874328
      0.96227153	      0.02000000	      0.37298076	      0.36704439	      0.47328609	      0.02000000	      0.02000000	      0.10006881	     -0.02888201
      0.96706357	      0.02000000	      0.37298076	      0.36704439	      0.47328609	      0.02000000	      0.02000000	      0.10095016	     -0.02929177
      0.97000000	      0.02000000	      0.37298076	      0.36704439	      0.47328609	      0.02000000	      0.02000000	      0.10149022	     -0.02954285
      0.97033086	      0.02000000	      0.38277116	      0.37648077	      0.48216436	      0.02000000	      0.02000000	      0.10155698	     -0.02956924
      0.97066171	      0.02000000	      0.38277116	      0.37648077	      0.48216436	      0.02000000	      0.02000000	      0.10162374	     -0.02959562
      0.97231600	      0.02000000	      0.38277116	      0.37648077	      0.48216436	      0.02000000	      0.02000000	      0.10195754	     -0.02972752
      0.97809384	      0.02000000	      0.38277116	      0.37648077	      0.48216436	      0.02000000	      0.02000000	      0.10312340	     -0.03018821
      0.98000000	      0.02000000	      0.38277116	      0.37648077	      0.48216436	      0.02000000	      0.02000000	      0.10350803	     -0.03034020
      0.98035284	      0.02000000	      0.39243735	      0.38639344	      0.48897146	      0.02000000	      0.02000000	      0.10358029	     -0.03035132
      0.98070568	      0.02000000	      0.39243735	      0.38639344	      0.48897146	      0.02000000	      0.02000000	      0.10365256	     -0.03036244
      0.98246989	      0.02000000	      0.39243735	      0.38639344	      0.48897146	      0.02000000	      0.02000000	      0.10401388	     -0.03041803
      0.98907959	      0.02000000	      0.39243735	      0.38639344	      0.48897146	      0.02000000	      0.02000000	      0.10536759	     -0.03062630
      0.99000000	      0.02000000	      0.39243735	      0.38639344	      0.48897146	      0.02000000	      0.02000000	      0.10555610	     -0.03065530
